gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,charge_ratio,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,tenure_group_13-24,tenure_group_25-48,tenure_group_49-60,tenure_group_60+
0,0,1,0,0.8445907216308772,1,One year,0,Credit card (automatic),-1.5227433787874844,-0.5745123518647622,-0.4888960024036225,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
1,0,0,0,-1.202712536926054,1,Month-to-month,1,Mailed check,-1.5210815123514447,-0.9890610851779504,0.7452888646986428,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
0,0,0,0,-0.5066294290166974,1,Two year,0,Mailed check,-1.5011391151189704,-0.8325550080288814,-0.381507750103353,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
1,0,0,0,-1.2846046672683313,1,Month-to-month,1,Mailed check,-1.5293908445316424,-1.0041854362333282,2.947444966852456,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
1,0,0,0,0.23039974406379785,1,One year,1,Mailed check,-0.08522891161328837,0.028847541772797483,-0.46218892035316733,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False
0,0,0,0,-0.7932518852146678,1,Month-to-month,1,Mailed check,-1.4811967178864962,-0.8907306916936455,-0.2886045181904901,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
1,1,1,0,1.0083749823154318,1,Month-to-month,1,Electronic check,0.8304594946444943,1.1656282612289701,-0.49249935327724864,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
1,0,0,0,1.4178356340268181,1,Two year,1,Mailed check,-1.4978153822468916,-0.43262205841102164,-0.5041358412178009,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,1,0,0,-0.8751440155569451,1,Month-to-month,1,Electronic check,-0.30791901404258565,-0.7556728901640449,-0.20690272193568088,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,-0.7523058200435292,1,Month-to-month,0,Bank transfer (automatic),-0.4907243220069343,-0.6987575690872289,-0.29942816522928245,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,0,0,1,-0.4656833638455588,1,Month-to-month,0,Electronic check,0.514704871796983,-0.23985291732800607,-0.39010839540035114,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,0,0,0,-1.2846046672683313,1,Month-to-month,0,Mailed check,-1.5011391151189704,-1.0038095386193788,2.9550852760980484,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
1,0,0,0,1.090267112657709,1,Two year,0,Mailed check,-1.32498127289878,-0.3445293470007516,-0.49877363002177055,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
1,0,0,0,0.435130069919491,1,Month-to-month,1,Electronic check,1.2143506413696268,0.9899071825197792,-0.47717041463226245,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False
1,0,1,1,-1.0389282762414995,0,Two year,0,Mailed check,-0.8746154687320666,-0.8886964222534486,-0.05317310025531572,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False
0,0,1,1,0.9674289171442931,1,Two year,0,Credit card (automatic),0.5446184676456948,1.0307694643185188,-0.49492738593044633,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
1,0,0,0,-0.7932518852146678,1,Month-to-month,0,Mailed check,0.28204357075144837,-0.6005598453490238,-0.2693583045290067,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False
0,0,0,1,-1.202712536926054,0,Month-to-month,0,Mailed check,-1.1704276943471035,-0.9726984831589746,0.6428670734322749,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,1,-0.997982211070361,1,Two year,1,Credit card (automatic),0.3751080911696626,-0.7269277785090873,-0.12502819478563423,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
0,0,0,0,-1.2846046672683313,1,Month-to-month,1,Mailed check,0.1756841188449186,-0.9814989096502617,3.0815993348568687,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,1,-1.1208204065837768,0,Month-to-month,0,Electronic check,-1.0175359822314662,-0.9401943953645225,0.20888929463886105,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
1,0,0,1,-0.547575494187836,1,Month-to-month,1,Credit card (automatic),-1.3548948687474915,-0.8182930103231525,-0.3576574033646947,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,0,1,1,-1.32555073243947,0,Two year,1,Bank transfer (automatic),-0.40929286664099734,-0.3945126738438529,-0.4210769905917106,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False
0,0,1,1,1.5816198947113727,1,Two year,0,Credit card (automatic),-1.5011391151189704,-0.3863866518952399,-0.5085085347900229,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
1,0,0,0,-0.9570361458992224,0,Month-to-month,1,Electronic check,-0.6469397669946505,-0.8273145530579392,-0.16043550474180363,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
0,0,0,0,-1.2846046672683313,1,Month-to-month,0,Bank transfer (automatic),0.28702917005956713,-0.9800174308188139,3.083933526435914,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0,0,1,1,-0.3428451683321429,1,Two year,0,Mailed check,-1.3349524715150172,-0.759675094171389,-0.4005838563649177,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
1,0,0,0,-1.202712536926054,1,One year,0,Mailed check,-1.5044628479910496,-0.985390555535856,0.6011659695796806,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
0,0,0,0,0.2713458092349365,1,Month-to-month,1,Electronic check,1.2824871652472476,0.7539540390812773,-0.46423289352998987,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False
0,0,1,1,1.4997277643690954,1,Two year,1,Bank transfer (automatic),0.9451282787312222,1.8169040448329086,-0.5060110545807407,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
0,0,0,0,0.025669418208104724,1,Month-to-month,1,Mailed check,-0.13176117182239525,-0.11308697492964319,-0.44932444177976966,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1,0,0,0,-0.3428451683321429,1,Month-to-month,1,Electronic check,-0.4558251268501042,-0.44836553494819836,-0.41188942842057075,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,0,0,0,-0.6704136897012519,1,Month-to-month,0,Mailed check,-1.4911679165027332,-0.8905980219475458,-0.29290299384422214,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,0,1,1,0.2713458092349365,1,Two year,0,Mailed check,-1.4994772486829309,-0.6773314050921104,-0.4637496435060815,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
1,0,1,0,0.18945367889265924,1,Month-to-month,0,Bank transfer (automatic),-1.4795348514504565,-0.7039980240581711,-0.45228243528280837,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
0,0,1,1,1.5816198947113727,1,Two year,0,Mailed check,0.8703442891094432,1.7707791964388768,-0.5064389485856727,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
1,1,1,0,-0.13811484247644978,1,One year,0,Bank transfer (automatic),0.8387688268246919,0.1623575295979003,-0.4346506891226475,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
0,0,1,0,1.4587816991979567,1,Two year,1,Electronic check,0.8919485527779573,1.8286895406114412,-0.5071540438423487,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,0,1,1,0.8036446564597386,1,One year,0,Bank transfer (automatic),1.209365042061508,1.3317971182189747,-0.4893320969285341,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False
0,0,0,0,-1.202712536926054,1,Month-to-month,1,Electronic check,-0.15336543549090914,-0.9371208795798771,0.7376637171974435,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,0,0,0,-1.2846046672683313,1,Month-to-month,1,Electronic check,0.5595752655700507,-0.9763911244254193,3.088849108355682,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,1,1.6225659598825113,1,Two year,0,Bank transfer (automatic),1.6514215140480237,2.6606836300276635,-0.5089317615909783,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
1,0,0,0,-0.2609530379898657,1,Month-to-month,1,Electronic check,0.6343592551918297,-0.015641046419337026,-0.42237545470318755,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0,0,0,0,-1.202712536926054,1,Month-to-month,1,Electronic check,0.5196904711051018,-0.9097688002589676,0.7142603266148556,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,0,0,0,-1.202712536926054,1,Month-to-month,1,Electronic check,-1.474549252142338,-0.9784917287386662,0.4114546857801023,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
1,0,0,0,1.090267112657709,1,Month-to-month,1,Electronic check,1.5450620621414934,1.8707237385007296,-0.4967925227405219,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False
0,1,0,1,0.025669418208104724,1,Month-to-month,1,Bank transfer (automatic),1.3456380898167495,0.519836160463823,-0.4476020979729201,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False
0,1,1,0,-0.2609530379898657,1,Month-to-month,1,Credit card (automatic),0.6925245804532133,-0.09842696798561477,-0.40680447831734423,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
1,0,0,0,-0.09716877730531116,1,Month-to-month,1,Bank transfer (automatic),1.1811133126488362,0.285983621338568,-0.433616033106933,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False
1,0,0,0,-0.42473729867442017,1,Month-to-month,1,Mailed check,0.464848878715797,-0.3048389812925602,-0.37798963957963666,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
0,0,1,1,1.6225659598825113,1,Two year,0,Credit card (automatic),0.8271357617724154,1.9043997423857297,-0.5096136207111299,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
1,0,0,0,-1.0389282762414995,1,Month-to-month,1,Bank transfer (automatic),-1.3233194064627405,-0.9448820597267158,0.041105923820546106,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
0,1,1,1,1.3768895688556795,1,One year,1,Credit card (automatic),1.5201340656009006,2.176350610265979,-0.5032204119803498,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True
1,0,1,1,1.5816198947113727,1,Two year,0,Electronic check,1.3522855555609077,2.2624311638604016,-0.5072272575115173,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True
0,0,0,0,-0.997982211070361,1,Month-to-month,1,Electronic check,0.3451944953209508,-0.7574860433607422,-0.07877071598662085,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,0,-0.7113597548723906,1,Month-to-month,1,Electronic check,1.2824871652472476,-0.33157193513167077,-0.31188692384031325,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False
1,0,1,1,1.540673829540234,1,One year,1,Electronic check,1.3722279527933825,2.2932105449555564,-0.5074208502270625,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,0,1,1,0.9264828519731545,1,Two year,1,Bank transfer (automatic),0.6725821832207386,1.0473752942053443,-0.49239866131672083,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False
